TIME	CALLS	PUTS	TOTAL
2022-05-27 09:00:00	385501	276051	661552
2022-05-27 09:30:00	635026	524796	1159822
2022-05-27 10:00:00	850588	652823	1503411
2022-05-27 10:30:00	999202	780391	1779593
2022-05-27 11:00:00	1138984	896264	2035248
2022-05-27 11:30:00	1268082	979226	2247308
2022-05-27 12:00:00	1376488	1055138	2431626
2022-05-27 12:30:00	1483997	1123260	2607257
2022-05-27 13:00:00	1581888	1213415	2795303
2022-05-27 13:30:00	1710502	1283772	2994274
2022-05-27 14:00:00	1828114	1363349	3191463
2022-05-27 14:30:00	2026020	1479974	3505994
2022-05-27 15:00:00	2301632	1617176	3918808
2022-05-27 15:15:00	2312694	1633523	3946217
2022-05-26 09:00:00	293644	241890	535534
2022-05-26 09:30:00	590283	400879	991162
2022-05-26 10:00:00	777875	532541	1310416
2022-05-26 10:30:00	932666	667010	1599676
2022-05-26 11:00:00	1055951	755833	1811784
2022-05-26 11:30:00	1191678	850156	2041834
2022-05-26 12:00:00	1330969	983140	2314109
2022-05-26 12:30:00	1453773	1078315	2532088
2022-05-26 13:00:00	1558314	1144821	2703135
2022-05-26 13:30:00	1659325	1206300	2865625
2022-05-26 14:00:00	1734923	1353303	3088226
2022-05-26 14:30:00	1867904	1414696	3282600
2022-05-26 15:00:00	2001408	1545489	3546897
2022-05-26 15:15:00	2004528	1558203	3562731
2022-05-25 09:00:00	191306	139588	330894
2022-05-25 09:30:00	328506	235158	563664
2022-05-25 10:00:00	462738	329780	792518
2022-05-25 10:30:00	571188	398576	969764
2022-05-25 11:00:00	667079	478950	1146029
2022-05-25 11:30:00	740701	527183	1267884
2022-05-25 12:00:00	845891	601687	1447578
2022-05-25 12:30:00	934771	645967	1580738
2022-05-25 13:00:00	1010462	695653	1706115
2022-05-25 13:30:00	1105427	767485	1872912
2022-05-25 14:00:00	1216679	835220	2051899
2022-05-25 14:30:00	1349871	932138	2282009
2022-05-25 15:00:00	1478009	1030840	2508849
2022-05-25 15:15:00	1481281	1039415	2520696
2022-05-24 09:00:00	209848	217519	427367
2022-05-24 09:30:00	407105	402042	809147
2022-05-24 10:00:00	547483	523050	1070533
2022-05-24 10:30:00	696935	600590	1297525
2022-05-24 11:00:00	804056	693028	1497084
2022-05-24 11:30:00	901757	790148	1691905
2022-05-24 12:00:00	978926	867703	1846629
2022-05-24 12:30:00	1045630	931137	1976767
2022-05-24 13:00:00	1125754	993265	2119019
2022-05-24 13:30:00	1215788	1070165	2285953
2022-05-24 14:00:00	1306279	1161779	2468058
2022-05-24 14:30:00	1395542	1242595	2638137
2022-05-24 15:00:00	1537796	1386333	2924129
2022-05-24 15:15:00	1543423	1392632	2936055
2022-05-23 09:00:00	254963	174393	429356
2022-05-23 09:30:00	415493	291577	707070
2022-05-23 10:00:00	591943	389212	981155
2022-05-23 10:30:00	723511	477879	1201390
2022-05-23 11:00:00	842155	563075	1405230
2022-05-23 11:30:00	946724	695386	1642110
2022-05-23 12:00:00	1033460	767223	1800683
2022-05-23 12:30:00	1110819	829021	1939840
2022-05-23 13:00:00	1196230	878982	2075212
2022-05-23 13:30:00	1289587	980755	2270342
2022-05-23 14:00:00	1369814	1039469	2409283
2022-05-23 14:30:00	1452736	1100333	2553069
2022-05-23 15:00:00	1558606	1199155	2757761
2022-05-23 15:15:00	1567652	1204299	2771951
2022-05-20 09:00:00	283182	206832	490014
2022-05-20 09:30:00	477485	449411	926896
2022-05-20 10:00:00	643823	618006	1261829
2022-05-20 10:30:00	811045	826376	1637421
2022-05-20 11:00:00	951049	976998	1928047
2022-05-20 11:30:00	1102462	1162725	2265187
2022-05-20 12:00:00	1348252	1357822	2706074
2022-05-20 12:30:00	1485471	1572525	3057996
2022-05-20 13:00:00	1637442	1779641	3417083
2022-05-20 13:30:00	1744162	1916889	3661051
2022-05-20 14:00:00	1858416	2060125	3918541
2022-05-20 14:30:00	2009812	2205621	4215433
2022-05-20 15:00:00	2270068	2425343	4695411
2022-05-20 15:15:00	2281914	2450830	4732744
2022-05-19 09:00:00	267986	331247	599233
2022-05-19 09:30:00	439805	517517	957322
2022-05-19 10:00:00	585935	675134	1261069
2022-05-19 10:30:00	712533	799360	1511893
2022-05-19 11:00:00	877285	937690	1814975
2022-05-19 11:30:00	993639	1036034	2029673
2022-05-19 12:00:00	1103966	1140387	2244353
2022-05-19 12:30:00	1188461	1224770	2413231
2022-05-19 13:00:00	1293131	1322802	2615933
2022-05-19 13:30:00	1374471	1384267	2758738
2022-05-19 14:00:00	1482044	1477064	2959108
2022-05-19 14:30:00	1597911	1608853	3206764
2022-05-19 15:00:00	1735334	1778329	3513663
2022-05-19 15:15:00	1747061	1797547	3544608
2022-05-18 09:00:00	257948	190088	448036
2022-05-18 09:30:00	416632	326615	743247
2022-05-18 10:00:00	543690	451633	995323
2022-05-18 10:30:00	672766	578105	1250871
2022-05-18 11:00:00	785312	688543	1473855
2022-05-18 11:30:00	883478	856576	1740054
2022-05-18 12:00:00	963613	930878	1894491
2022-05-18 12:30:00	1055216	1033582	2088798
2022-05-18 13:00:00	1153714	1145647	2299361
2022-05-18 13:30:00	1238185	1266883	2505068
2022-05-18 14:00:00	1332832	1381346	2714178
2022-05-18 14:30:00	1434134	1551274	2985408
2022-05-18 15:00:00	1573933	1696698	3270631
2022-05-18 15:15:00	1581463	1704624	3286087
2022-05-17 09:00:00	273952	234899	508851
2022-05-17 09:30:00	459511	417142	876653
2022-05-17 10:00:00	603360	531224	1134584
2022-05-17 10:30:00	716859	684056	1400915
2022-05-17 11:00:00	821452	765995	1587447
2022-05-17 11:30:00	914420	861480	1775900
2022-05-17 12:00:00	1028475	938760	1967235
2022-05-17 12:30:00	1133252	1003080	2136332
2022-05-17 13:00:00	1203432	1093994	2297426
2022-05-17 13:30:00	1314897	1202487	2517384
2022-05-17 14:00:00	1424285	1312281	2736566
2022-05-17 14:30:00	1542088	1392763	2934851
2022-05-17 15:00:00	1679008	1531316	3210324
2022-05-17 15:15:00	1682986	1550936	3233922
2022-05-16 09:00:00	259594	153699	413293
2022-05-16 09:30:00	464167	301357	765524
2022-05-16 10:00:00	608042	417584	1025626
2022-05-16 10:30:00	733651	486257	1219908
2022-05-16 11:00:00	828560	581434	1409994
2022-05-16 11:30:00	913496	641763	1555259
2022-05-16 12:00:00	984822	692978	1677800
2022-05-16 12:30:00	1063401	747172	1810573
2022-05-16 13:00:00	1142660	798216	1940876
2022-05-16 13:30:00	1232673	854851	2087524
2022-05-16 14:00:00	1313112	939339	2252451
2022-05-16 14:30:00	1415851	1013991	2429842
2022-05-16 15:00:00	1526373	1108312	2634685
2022-05-16 15:15:00	1532558	1113090	2645648
2022-05-13 09:00:00	402537	261089	663626
2022-05-13 09:30:00	645044	477039	1122083
2022-05-13 10:00:00	844375	624278	1468653
2022-05-13 10:30:00	996270	737449	1733719
2022-05-13 11:00:00	1114775	847217	1961992
2022-05-13 11:30:00	1294643	977557	2272200
2022-05-13 12:00:00	1423512	1077798	2501310
2022-05-13 12:30:00	1523504	1198411	2721915
2022-05-13 13:00:00	1631389	1357712	2989101
2022-05-13 13:30:00	1766243	1527898	3294141
2022-05-13 14:00:00	1879872	1626970	3506842
2022-05-13 14:30:00	2025140	1738397	3763537
2022-05-13 15:00:00	2212707	1922838	4135545
2022-05-13 15:15:00	2221041	1935915	4156956
2022-05-12 09:00:00	328747	361699	690446
2022-05-12 09:30:00	577262	577829	1155091
2022-05-12 12:30:00	1311762	1426728	2738490
2022-05-12 13:00:00	1416865	1581996	2998861
2022-05-12 13:30:00	1520148	1718093	3238241
2022-05-12 14:00:00	1615821	1898460	3514281
2022-05-12 14:30:00	1740567	2011123	3751690
2022-05-12 15:00:00	1923392	2135220	4058612
2022-05-12 15:15:00	1936474	2147613	4084087
2022-05-11 09:00:00	234075	200406	434481
2022-05-11 09:30:00	383568	327224	710792
2022-05-11 10:00:00	515911	452525	968436
2022-05-11 10:30:00	617271	527240	1144511
2022-05-11 11:00:00	708585	623379	1331964
2022-05-11 11:30:00	806600	719792	1526392
2022-05-11 12:00:00	899502	831890	1731392
2022-05-11 12:30:00	1007950	951834	1959784
2022-05-11 13:00:00	1131207	1125165	2256372
2022-05-11 13:30:00	1240958	1237421	2478379
2022-05-11 14:00:00	1331283	1318992	2650275
2022-05-11 14:30:00	1431252	1424642	2855894
2022-05-11 15:00:00	1588281	1589699	3177980
2022-05-11 15:15:00	1593180	1605006	3198186
2022-05-10 09:00:00	268812	215520	484332
2022-05-10 09:30:00	451910	375081	826991
2022-05-10 10:00:00	623605	506924	1130529
2022-05-10 10:30:00	789339	688302	1477641
2022-05-10 11:00:00	910176	806864	1717040
2022-05-10 11:30:00	1013019	952193	1965212
2022-05-10 12:00:00	1117830	1043788	2161618
2022-05-10 12:30:00	1217286	1133771	2351057
2022-05-10 13:00:00	1385014	1233813	2618827
2022-05-10 13:30:00	1491943	1326703	2818646
2022-05-10 14:00:00	1617869	1397815	3015684
2022-05-10 14:30:00	1715791	1471432	3187223
2022-05-10 15:00:00	1849038	1576709	3425747
2022-05-10 15:15:00	1856866	1582831	3439697
2022-05-09 09:00:00	235034	245576	480610
2022-05-09 09:30:00	432547	401836	834383
2022-05-09 10:00:00	584550	590278	1174828
2022-05-09 10:30:00	718617	763645	1482262
2022-05-09 11:00:00	855251	944223	1799474
2022-05-09 11:30:00	965758	1052623	2018381
2022-05-09 12:00:00	1056961	1115631	2172592
2022-05-09 12:30:00	1151453	1186155	2337608
2022-05-09 13:00:00	1236815	1277239	2514054
2022-05-09 13:30:00	1337035	1353436	2690471
2022-05-09 14:00:00	1432961	1434290	2867251
2022-05-09 14:30:00	1531743	1523399	3055142
2022-05-09 15:00:00	1692402	1684135	3376537
2022-05-09 15:15:00	1697134	1768841	3465975
2022-05-06 09:00:00	185977	165966	351943
2022-05-06 09:30:00	363372	318229	681601
2022-05-06 10:00:00	470832	422971	893803
2022-05-06 10:30:00	575431	510472	1085903
2022-05-06 11:00:00	652661	589038	1241699
2022-05-06 11:30:00	720863	648976	1369839
2022-05-06 12:00:00	784906	696373	1481279
2022-05-06 12:30:00	858772	742815	1601587
2022-05-06 13:00:00	929100	797864	1726964
2022-05-06 13:30:00	1000156	860025	1860181
2022-05-06 14:00:00	1110108	969673	2079781
2022-05-06 14:30:00	1206108	1071921	2278029
2022-05-06 15:00:00	1352732	1259245	2611977
2022-05-06 15:15:00	1359365	1270597	2629962
